sexo,provincia,comunidad,tasa,año,media,trimestre
mujeres,jaen,andalucia,empleo,2012,27.3,segundo
mujeres,jaen,andalucia,empleo,2012,28.77,primero
mujeres,gerona,cataluña,paro,2012,24.72,primero
mujeres,gerona,cataluña,paro,2012,25.18,segundo
mujeres,cadiz,andalucia,paro,2012,39.68,primero
mujeres,cadiz,andalucia,paro,2012,35.05,segundo
mujeres,islas baleares,islas baleares,actividad,2012,59.32,cuarto
mujeres,huelva,andalucia,empleo,2012,32.92,cuarto
mujeres,huelva,andalucia,empleo,2012,34.81,tercero
mujeres,huelva,andalucia,empleo,2012,36.01,segundo
mujeres,huelva,andalucia,empleo,2012,36.32,primero
hombres,guipuzcoa,pais vasco,actividad,2012,65.06,segundo
mujeres,islas baleares,islas baleares,actividad,2012,64.0,tercero
mujeres,lerida,cataluña,empleo,2012,46.8,segundo
mujeres,lerida,cataluña,empleo,2012,46.76,tercero
mujeres,lerida,cataluña,empleo,2012,45.8,cuarto
mujeres,islas baleares,islas baleares,actividad,2012,63.05,segundo
mujeres,islas baleares,islas baleares,actividad,2012,59.3,primero
hombres,castellon,comunidad valenciana,paro,2012,29.52,primero
mujeres,cadiz,andalucia,paro,2012,36.01,tercero
mujeres,cadiz,andalucia,paro,2012,44.67,cuarto
mujeres,cadiz,andalucia,empleo,2012,28.11,cuarto
mujeres,badajoz,extremadura,empleo,2012,30.34,cuarto
mujeres,cadiz,andalucia,empleo,2012,32.53,segundo
mujeres,cadiz,andalucia,empleo,2012,29.87,primero
mujeres,lerida,cataluña,empleo,2012,44.82,primero
mujeres,badajoz,extremadura,empleo,2012,30.35,tercero
mujeres,asturias,asturias,empleo,2012,35.48,cuarto
mujeres,castellon,comunidad valenciana,actividad,2012,53.79,cuarto
hombres,cadiz,andalucia,paro,2012,33.59,primero
mujeres,ciudad real,castilla la mancha,paro,2012,36.92,segundo
mujeres,ciudad real,castilla la mancha,paro,2012,34.78,primero
mujeres,huelva,andalucia,paro,2012,31.12,primero
mujeres,huelva,andalucia,paro,2012,29.78,segundo
mujeres,huelva,andalucia,paro,2012,35.13,tercero
hombres,cadiz,andalucia,paro,2012,33.04,segundo
mujeres,huelva,andalucia,paro,2012,38.58,cuarto
mujeres,alava,pais vasco,empleo,2012,45.77,tercero
mujeres,alava,pais vasco,empleo,2012,46.07,cuarto
mujeres,guadalajara,castilla la mancha,actividad,2012,61.37,cuarto
mujeres,almeria,andalucia,paro,2012,36.76,cuarto
mujeres,guadalajara,castilla la mancha,actividad,2012,57.13,tercero
mujeres,guadalajara,castilla la mancha,actividad,2012,58.4,segundo
mujeres,alava,pais vasco,empleo,2012,45.23,segundo
mujeres,almeria,andalucia,paro,2012,37.14,tercero
mujeres,vizcaya,pais vasco,actividad,2012,51.42,primero
hombres,guipuzcoa,pais vasco,paro,2012,13.28,tercero
hombres,cordoba,andalucia,empleo,2012,47.1,primero
hombres,cantabria,cantabria,actividad,2012,64.1,tercero
hombres,cantabria,cantabria,actividad,2012,63.13,segundo
hombres,cantabria,cantabria,actividad,2012,64.04,primero
mujeres,alava,pais vasco,empleo,2012,42.95,primero
mujeres,alava,pais vasco,actividad,2012,51.28,primero
mujeres,vizcaya,pais vasco,actividad,2012,51.88,segundo
mujeres,alava,pais vasco,actividad,2012,53.04,segundo
mujeres,vizcaya,pais vasco,actividad,2012,54.0,cuarto
mujeres,vizcaya,pais vasco,actividad,2012,52.21,tercero
mujeres,alava,pais vasco,actividad,2012,54.32,tercero
hombres,guipuzcoa,pais vasco,paro,2012,12.28,cuarto
hombres,almeria,andalucia,actividad,2012,71.81,cuarto
hombres,almeria,andalucia,actividad,2012,71.74,tercero
mujeres,cordoba,andalucia,paro,2012,40.48,cuarto
hombres,guipuzcoa,pais vasco,paro,2012,12.09,segundo
mujeres,almeria,andalucia,paro,2012,34.65,segundo
mujeres,almeria,andalucia,paro,2012,32.89,primero
hombres,zaragoza,aragon,empleo,2012,54.94,cuarto
mujeres,lugo,galicia,actividad,2012,47.5,segundo
mujeres,lugo,galicia,actividad,2012,46.78,primero
hombres,cantabria,cantabria,paro,2012,16.71,tercero
hombres,cantabria,cantabria,paro,2012,19.23,cuarto
mujeres,vizcaya,pais vasco,paro,2012,14.1,primero
hombres,zaragoza,aragon,empleo,2012,54.25,tercero
mujeres,guadalajara,castilla la mancha,empleo,2012,43.52,cuarto
mujeres,albacete,castilla la mancha,paro,2012,33.13,primero
mujeres,albacete,castilla la mancha,paro,2012,37.92,segundo
mujeres,albacete,castilla la mancha,paro,2012,36.36,tercero
mujeres,guadalajara,castilla la mancha,empleo,2012,44.82,segundo
mujeres,albacete,castilla la mancha,paro,2012,41.15,cuarto
mujeres,guadalajara,castilla la mancha,empleo,2012,45.76,primero
mujeres,guadalajara,castilla la mancha,empleo,2012,43.48,tercero
mujeres,guadalajara,castilla la mancha,actividad,2012,56.12,primero
hombres,zaragoza,aragon,empleo,2012,54.36,segundo
hombres,cantabria,cantabria,empleo,2012,52.46,primero
hombres,cuenca,castilla la mancha,actividad,2012,61.99,cuarto
hombres,cuenca,castilla la mancha,actividad,2012,63.76,tercero
hombres,cuenca,castilla la mancha,actividad,2012,61.8,segundo
hombres,cuenca,castilla la mancha,actividad,2012,63.74,primero
mujeres,alava,pais vasco,actividad,2012,56.66,cuarto
mujeres,cordoba,andalucia,actividad,2012,52.4,primero
hombres,zaragoza,aragon,empleo,2012,53.73,primero
mujeres,cordoba,andalucia,actividad,2012,49.77,segundo
mujeres,cordoba,andalucia,actividad,2012,50.74,cuarto
mujeres,vizcaya,pais vasco,paro,2012,17.05,cuarto
mujeres,vizcaya,pais vasco,paro,2012,17.47,tercero
mujeres,vizcaya,pais vasco,paro,2012,16.94,segundo
hombres,cantabria,cantabria,empleo,2012,53.39,tercero
hombres,cantabria,cantabria,empleo,2012,51.46,segundo
mujeres,cordoba,andalucia,actividad,2012,50.52,tercero
mujeres,badajoz,extremadura,empleo,2012,27.88,segundo
hombres,guipuzcoa,pais vasco,paro,2012,10.55,primero
hombres,gerona,cataluña,empleo,2012,51.76,primero
hombres,cuenca,castilla la mancha,actividad,2012,65.78,tercero
hombres,cuenca,castilla la mancha,actividad,2012,67.7,cuarto
mujeres,burgos,castilla y leon,paro,2012,20.28,tercero
mujeres,burgos,castilla y leon,paro,2012,23.8,segundo
mujeres,granada,andalucia,actividad,2012,48.56,primero
mujeres,granada,andalucia,actividad,2012,52.09,segundo
hombres,cuenca,castilla la mancha,actividad,2012,69.5,segundo
mujeres,burgos,castilla y leon,paro,2012,20.73,primero
mujeres,granada,andalucia,actividad,2012,53.39,cuarto
mujeres,caceres,extremadura,empleo,2012,30.99,cuarto
mujeres,castellon,comunidad valenciana,actividad,2012,52.17,segundo
mujeres,castellon,comunidad valenciana,actividad,2012,51.78,primero
mujeres,granada,andalucia,paro,2012,36.22,tercero
mujeres,burgos,castilla y leon,actividad,2012,49.37,primero
mujeres,granada,andalucia,actividad,2012,52.5,tercero
mujeres,burgos,castilla y leon,actividad,2012,50.98,segundo
hombres,cuenca,castilla la mancha,actividad,2012,68.45,primero
mujeres,cuenca,castilla la mancha,empleo,2012,32.41,segundo
mujeres,castellon,comunidad valenciana,actividad,2012,52.26,tercero
hombres,coruña,galicia,paro,2012,17.92,primero
hombres,coruña,galicia,paro,2012,19.51,segundo
hombres,coruña,galicia,paro,2012,17.95,tercero
hombres,coruña,galicia,paro,2012,19.89,cuarto
mujeres,cuenca,castilla la mancha,empleo,2012,29.9,cuarto
mujeres,cuenca,castilla la mancha,empleo,2012,32.2,primero
mujeres,badajoz,extremadura,empleo,2012,30.15,primero
mujeres,avila,castilla y leon,actividad,2012,45.28,segundo
mujeres,jaen,andalucia,paro,2012,40.15,cuarto
mujeres,jaen,andalucia,paro,2012,41.64,tercero
mujeres,jaen,andalucia,paro,2012,38.71,segundo
mujeres,jaen,andalucia,paro,2012,36.87,primero
mujeres,cuenca,castilla la mancha,empleo,2012,31.81,tercero
mujeres,avila,castilla y leon,actividad,2012,44.15,primero
hombres,cordoba,andalucia,empleo,2012,44.0,segundo
mujeres,burgos,castilla y leon,actividad,2012,50.46,tercero
mujeres,avila,castilla y leon,actividad,2012,46.22,tercero
hombres,cordoba,andalucia,empleo,2012,45.08,cuarto
hombres,cadiz,andalucia,paro,2012,35.02,tercero
mujeres,ciudad real,castilla la mancha,paro,2012,33.36,tercero
mujeres,asturias,asturias,empleo,2012,35.77,primero
hombres,cordoba,andalucia,empleo,2012,42.68,tercero
hombres,caceres,extremadura,empleo,2012,42.05,primero
hombres,cadiz,andalucia,paro,2012,36.01,cuarto
hombres,caceres,extremadura,empleo,2012,40.57,segundo
hombres,caceres,extremadura,empleo,2012,42.48,cuarto
mujeres,lugo,galicia,actividad,2012,46.74,cuarto
mujeres,lugo,galicia,actividad,2012,46.83,tercero
hombres,gerona,cataluña,empleo,2012,50.55,cuarto
hombres,gerona,cataluña,empleo,2012,54.32,tercero
hombres,gerona,cataluña,empleo,2012,53.09,segundo
hombres,caceres,extremadura,empleo,2012,42.08,tercero
hombres,gerona,cataluña,actividad,2012,70.84,primero
mujeres,ciudad real,castilla la mancha,paro,2012,35.64,cuarto
hombres,cantabria,cantabria,empleo,2012,51.69,cuarto
hombres,gerona,cataluña,actividad,2012,71.48,segundo
hombres,gerona,cataluña,actividad,2012,70.69,tercero
mujeres,avila,castilla y leon,actividad,2012,44.56,cuarto
hombres,gerona,cataluña,actividad,2012,68.17,cuarto
mujeres,granada,andalucia,paro,2012,37.68,cuarto
mujeres,asturias,asturias,empleo,2012,37.05,tercero
mujeres,burgos,castilla y leon,actividad,2012,49.8,cuarto
mujeres,cordoba,andalucia,paro,2012,37.23,primero
mujeres,cordoba,andalucia,paro,2012,41.85,tercero
mujeres,asturias,asturias,empleo,2012,36.86,segundo
mujeres,gerona,cataluña,empleo,2012,46.41,cuarto
mujeres,gerona,cataluña,empleo,2012,48.0,tercero
mujeres,gerona,cataluña,empleo,2012,45.4,segundo
mujeres,gerona,cataluña,empleo,2012,44.33,primero
mujeres,cordoba,andalucia,paro,2012,35.63,segundo
hombres,coruña,galicia,actividad,2012,61.89,cuarto
mujeres,coruña,galicia,empleo,2012,42.09,tercero
hombres,coruña,galicia,actividad,2012,61.84,segundo
hombres,ciudad real,castilla la mancha,empleo,2012,47.2,primero
hombres,cuenca,castilla la mancha,empleo,2012,52.98,tercero
hombres,cuenca,castilla la mancha,empleo,2012,47.3,cuarto
hombres,cordoba,andalucia,actividad,2012,64.58,cuarto
mujeres,cantabria,cantabria,actividad,2012,51.36,primero
mujeres,barcelona,cataluña,actividad,2012,57.82,cuarto
hombres,ciudad real,castilla la mancha,empleo,2012,46.17,segundo
mujeres,barcelona,cataluña,actividad,2012,57.24,tercero
mujeres,barcelona,cataluña,actividad,2012,58.41,primero
mujeres,jaen,andalucia,actividad,2012,47.99,cuarto
mujeres,leon,castilla y leon,actividad,2012,43.91,primero
mujeres,leon,castilla y leon,actividad,2012,44.05,segundo
mujeres,leon,castilla y leon,actividad,2012,44.61,tercero
mujeres,leon,castilla y leon,actividad,2012,45.35,cuarto
mujeres,barcelona,cataluña,actividad,2012,57.4,segundo
hombres,melilla,melilla,empleo,2012,50.15,cuarto
mujeres,granada,andalucia,empleo,2012,31.72,primero
mujeres,granada,andalucia,empleo,2012,33.48,tercero
hombres,cuenca,castilla la mancha,empleo,2012,49.1,segundo
hombres,alicante,comunidad valenciana,paro,2012,26.53,cuarto
mujeres,vizcaya,pais vasco,empleo,2012,44.17,primero
mujeres,vizcaya,pais vasco,empleo,2012,43.09,segundo
mujeres,vizcaya,pais vasco,empleo,2012,43.09,tercero
mujeres,vizcaya,pais vasco,empleo,2012,44.8,cuarto
mujeres,granada,andalucia,empleo,2012,32.44,segundo
mujeres,ciudad real,castilla la mancha,actividad,2012,46.36,primero
mujeres,ciudad real,castilla la mancha,actividad,2012,46.88,tercero
mujeres,ciudad real,castilla la mancha,actividad,2012,45.08,cuarto
hombres,cuenca,castilla la mancha,paro,2012,23.71,cuarto
hombres,cuenca,castilla la mancha,paro,2012,16.91,tercero
hombres,alicante,comunidad valenciana,paro,2012,25.93,tercero
mujeres,granada,andalucia,empleo,2012,33.27,cuarto
mujeres,ciudad real,castilla la mancha,actividad,2012,46.35,segundo
hombres,cuenca,castilla la mancha,empleo,2012,49.23,primero
mujeres,almeria,andalucia,empleo,2012,40.24,primero
mujeres,jaen,andalucia,actividad,2012,44.54,segundo
hombres,gerona,cataluña,paro,2012,26.93,primero
mujeres,avila,castilla y leon,empleo,2012,34.09,tercero
mujeres,avila,castilla y leon,empleo,2012,33.4,cuarto
hombres,alicante,comunidad valenciana,empleo,2012,49.18,tercero
hombres,melilla,melilla,empleo,2012,48.8,tercero
mujeres,huesca,aragon,paro,2012,16.01,primero
hombres,cadiz,andalucia,actividad,2012,65.85,cuarto
mujeres,huesca,aragon,paro,2012,15.79,segundo
mujeres,huesca,aragon,paro,2012,16.47,cuarto
mujeres,alicante,comunidad valenciana,paro,2012,30.45,cuarto
mujeres,alicante,comunidad valenciana,paro,2012,28.9,tercero
mujeres,alicante,comunidad valenciana,paro,2012,27.56,segundo
mujeres,alicante,comunidad valenciana,paro,2012,29.7,primero
hombres,melilla,melilla,empleo,2012,53.93,segundo
mujeres,huesca,aragon,paro,2012,14.3,tercero
mujeres,jaen,andalucia,actividad,2012,45.96,tercero
hombres,cadiz,andalucia,actividad,2012,66.44,tercero
mujeres,cantabria,cantabria,actividad,2012,50.53,cuarto
mujeres,jaen,andalucia,actividad,2012,45.58,primero
mujeres,almeria,andalucia,empleo,2012,37.05,segundo
mujeres,almeria,andalucia,empleo,2012,35.93,tercero
hombres,melilla,melilla,actividad,2012,71.43,segundo
hombres,melilla,melilla,actividad,2012,65.66,tercero
hombres,melilla,melilla,actividad,2012,65.74,cuarto
mujeres,cadiz,andalucia,actividad,2012,50.8,cuarto
hombres,alicante,comunidad valenciana,paro,2012,27.09,segundo
mujeres,burgos,castilla y leon,empleo,2012,39.14,primero
mujeres,caceres,extremadura,paro,2012,32.14,primero
mujeres,avila,castilla y leon,empleo,2012,32.28,primero
mujeres,avila,castilla y leon,empleo,2012,32.59,segundo
mujeres,cantabria,cantabria,actividad,2012,50.05,segundo
mujeres,cantabria,cantabria,actividad,2012,49.34,tercero
hombres,alicante,comunidad valenciana,paro,2012,29.14,primero
mujeres,cantabria,cantabria,paro,2012,19.13,cuarto
hombres,gerona,cataluña,paro,2012,25.72,segundo
hombres,gerona,cataluña,paro,2012,23.16,tercero
mujeres,alicante,comunidad valenciana,actividad,2012,50.02,tercero
mujeres,alicante,comunidad valenciana,actividad,2012,48.22,cuarto
mujeres,huesca,aragon,empleo,2012,42.76,cuarto
mujeres,huesca,aragon,empleo,2012,44.34,tercero
mujeres,huesca,aragon,empleo,2012,43.49,segundo
mujeres,huesca,aragon,empleo,2012,44.34,primero
mujeres,alicante,comunidad valenciana,actividad,2012,50.44,segundo
mujeres,leon,castilla y leon,paro,2012,20.91,primero
mujeres,badajoz,extremadura,actividad,2012,46.2,segundo
mujeres,badajoz,extremadura,actividad,2012,48.21,tercero
mujeres,badajoz,extremadura,actividad,2012,50.43,cuarto
mujeres,guipuzcoa,pais vasco,empleo,2012,42.01,cuarto
mujeres,guipuzcoa,pais vasco,empleo,2012,43.09,tercero
mujeres,guipuzcoa,pais vasco,empleo,2012,45.5,segundo
mujeres,badajoz,extremadura,actividad,2012,46.77,primero
mujeres,guipuzcoa,pais vasco,empleo,2012,45.91,primero
mujeres,alicante,comunidad valenciana,actividad,2012,50.75,primero
mujeres,asturias,asturias,actividad,2012,46.71,cuarto
mujeres,coruña,galicia,empleo,2012,41.17,cuarto
mujeres,islas baleares,islas baleares,empleo,2012,44.9,cuarto
mujeres,islas baleares,islas baleares,empleo,2012,51.14,tercero
mujeres,coruña,galicia,empleo,2012,43.11,primero
mujeres,caceres,extremadura,actividad,2012,43.97,primero
hombres,melilla,melilla,paro,2012,16.61,primero
mujeres,asturias,asturias,actividad,2012,45.06,primero
mujeres,islas baleares,islas baleares,empleo,2012,48.4,segundo
mujeres,caceres,extremadura,actividad,2012,44.37,segundo
hombres,melilla,melilla,paro,2012,24.51,segundo
hombres,melilla,melilla,paro,2012,25.67,tercero
hombres,melilla,melilla,paro,2012,23.71,cuarto
mujeres,asturias,asturias,actividad,2012,46.54,segundo
mujeres,asturias,asturias,actividad,2012,47.21,tercero
mujeres,islas baleares,islas baleares,empleo,2012,42.11,primero
mujeres,leon,castilla y leon,paro,2012,20.97,segundo
hombres,coruña,galicia,empleo,2012,50.5,primero
hombres,coruña,galicia,empleo,2012,49.77,segundo
hombres,guipuzcoa,pais vasco,actividad,2012,65.28,primero
hombres,cadiz,andalucia,actividad,2012,64.07,primero
hombres,cadiz,andalucia,actividad,2012,65.32,segundo
mujeres,cantabria,cantabria,paro,2012,19.59,primero
hombres,alicante,comunidad valenciana,actividad,2012,67.01,segundo
hombres,alicante,comunidad valenciana,actividad,2012,66.39,tercero
hombres,castellon,comunidad valenciana,empleo,2012,47.42,primero
hombres,alicante,comunidad valenciana,actividad,2012,66.13,cuarto
mujeres,leon,castilla y leon,empleo,2012,34.35,tercero
mujeres,leon,castilla y leon,empleo,2012,34.82,segundo
mujeres,leon,castilla y leon,empleo,2012,34.73,primero
mujeres,cantabria,cantabria,paro,2012,16.15,segundo
mujeres,cantabria,cantabria,paro,2012,14.65,tercero
hombres,gerona,cataluña,paro,2012,25.85,cuarto
mujeres,leon,castilla y leon,empleo,2012,33.69,cuarto
mujeres,guipuzcoa,pais vasco,paro,2012,14.39,cuarto
mujeres,guipuzcoa,pais vasco,paro,2012,13.97,tercero
hombres,cadiz,andalucia,empleo,2012,42.55,primero
hombres,coruña,galicia,empleo,2012,50.99,tercero
hombres,coruña,galicia,empleo,2012,49.58,cuarto
hombres,castellon,comunidad valenciana,empleo,2012,50.22,cuarto
hombres,castellon,comunidad valenciana,empleo,2012,49.62,tercero
hombres,castellon,comunidad valenciana,empleo,2012,48.34,segundo
mujeres,leon,castilla y leon,paro,2012,23.01,tercero
mujeres,leon,castilla y leon,paro,2012,25.72,cuarto
hombres,alicante,comunidad valenciana,actividad,2012,66.23,primero
mujeres,guipuzcoa,pais vasco,paro,2012,13.09,primero
mujeres,guipuzcoa,pais vasco,paro,2012,14.74,segundo
hombres,guipuzcoa,pais vasco,empleo,2012,58.39,primero
hombres,cadiz,andalucia,empleo,2012,42.14,cuarto
mujeres,guadalajara,castilla la mancha,paro,2012,18.46,primero
hombres,cadiz,andalucia,empleo,2012,43.17,tercero
hombres,cadiz,andalucia,empleo,2012,43.73,segundo
hombres,melilla,melilla,empleo,2012,55.66,primero
hombres,coruña,galicia,actividad,2012,62.14,tercero
mujeres,islas baleares,islas baleares,paro,2012,28.99,primero
mujeres,cadiz,andalucia,actividad,2012,51.71,tercero
mujeres,guipuzcoa,pais vasco,actividad,2012,49.07,cuarto
mujeres,badajoz,extremadura,paro,2012,39.84,cuarto
mujeres,badajoz,extremadura,paro,2012,37.04,tercero
mujeres,huesca,aragon,actividad,2012,52.79,primero
mujeres,huesca,aragon,actividad,2012,51.64,segundo
mujeres,huesca,aragon,actividad,2012,51.74,tercero
mujeres,guipuzcoa,pais vasco,actividad,2012,50.08,tercero
mujeres,huesca,aragon,actividad,2012,51.19,cuarto
mujeres,cuenca,castilla la mancha,paro,2012,28.99,cuarto
mujeres,cuenca,castilla la mancha,paro,2012,27.05,tercero
mujeres,cuenca,castilla la mancha,paro,2012,24.82,segundo
mujeres,badajoz,extremadura,paro,2012,35.53,primero
hombres,alava,pais vasco,empleo,2012,57.07,segundo
hombres,alava,pais vasco,empleo,2012,58.6,tercero
mujeres,badajoz,extremadura,paro,2012,39.65,segundo
hombres,alava,pais vasco,empleo,2012,53.92,cuarto
mujeres,huelva,andalucia,actividad,2012,52.73,primero
hombres,cordoba,andalucia,paro,2012,30.19,cuarto
mujeres,coruña,galicia,actividad,2012,51.86,primero
mujeres,coruña,galicia,actividad,2012,50.49,segundo
mujeres,coruña,galicia,actividad,2012,51.0,tercero
mujeres,coruña,galicia,actividad,2012,51.42,cuarto
mujeres,barcelona,cataluña,paro,2012,22.95,cuarto
mujeres,barcelona,cataluña,paro,2012,22.35,tercero
hombres,alicante,comunidad valenciana,empleo,2012,48.58,cuarto
mujeres,barcelona,cataluña,paro,2012,20.06,segundo
mujeres,almeria,andalucia,empleo,2012,35.22,cuarto
mujeres,huelva,andalucia,actividad,2012,53.6,cuarto
