nivel_educativo,sexo,comunidad,año,media_poblacion,trimestre
educacion secundaria,hombres,asturias,2019,15.0,cuarto
educacion secundaria,hombres,asturias,2019,14.6,tercero
educacion secundaria,hombres,asturias,2019,13.2,segundo
educacion secundaria,hombres,asturias,2019,13.3,primero
educacion secundaria,mujeres,madrid,2019,5.9,segundo
educacion secundaria,mujeres,madrid,2019,6.0,primero
educacion secundaria,hombres,andalucia,2019,13.0,primero
educacion universitaria,hombres,region de murcia,2019,23.3,cuarto
educacion secundaria,hombres,andalucia,2019,12.7,segundo
educacion secundaria,mujeres,castilla y leon,2019,7.1,cuarto
educacion secundaria,mujeres,castilla y leon,2019,7.3,tercero
educacion secundaria,mujeres,castilla y leon,2019,7.9,segundo
educacion secundaria,mujeres,castilla y leon,2019,8.3,primero
educacion secundaria,mujeres,asturias,2019,8.2,primero
educacion secundaria,mujeres,asturias,2019,8.7,segundo
educacion secundaria,mujeres,asturias,2019,9.2,tercero
educacion secundaria,mujeres,asturias,2019,8.8,cuarto
educacion secundaria,hombres,andalucia,2019,12.5,tercero
educacion secundaria,hombres,andalucia,2019,12.6,cuarto
educacion secundaria,mujeres,galicia,2019,7.2,primero
educacion universitaria,hombres,pais vasco,2019,40.2,primero
educacion secundaria,mujeres,aragon,2019,9.2,primero
educacion universitaria,mujeres,aragon,2019,30.4,primero
educacion secundaria,mujeres,aragon,2019,8.9,segundo
educacion universitaria,mujeres,aragon,2019,30.8,segundo
educacion secundaria,mujeres,baleares,2019,8.6,tercero
educacion secundaria,hombres,aragon,2019,13.2,primero
educacion secundaria,hombres,aragon,2019,12.7,segundo
educacion secundaria,hombres,aragon,2019,13.0,tercero
sin estudios,hombres,cantabria,2019,0.1,tercero
sin estudios,hombres,cantabria,2019,0.4,primero
educacion secundaria,mujeres,canarias,2019,7.8,cuarto
educacion secundaria,mujeres,canarias,2019,7.9,tercero
educacion universitaria,mujeres,baleares,2019,28.9,cuarto
educacion secundaria,mujeres,canarias,2019,8.0,segundo
educacion secundaria,mujeres,canarias,2019,8.3,primero
educacion universitaria,mujeres,baleares,2019,28.9,tercero
educacion universitaria,mujeres,baleares,2019,28.3,segundo
educacion secundaria,hombres,aragon,2019,14.2,cuarto
educacion universitaria,mujeres,baleares,2019,27.4,primero
educacion universitaria,mujeres,melilla,2019,25.5,cuarto
sin estudios,hombres,cantabria,2019,0.2,cuarto
educacion secundaria,mujeres,cantabria,2019,10.5,cuarto
educacion secundaria,mujeres,cantabria,2019,10.2,tercero
educacion secundaria,mujeres,baleares,2019,8.4,primero
educacion universitaria,hombres,region de murcia,2019,24.1,primero
educacion secundaria,mujeres,cantabria,2019,9.8,segundo
educacion secundaria,mujeres,cantabria,2019,10.3,primero
educacion universitaria,hombres,region de murcia,2019,24.4,segundo
educacion universitaria,hombres,region de murcia,2019,24.3,tercero
educacion secundaria,mujeres,baleares,2019,8.7,segundo
educacion secundaria,mujeres,baleares,2019,8.8,cuarto
educacion universitaria,mujeres,asturias,2019,31.8,cuarto
educacion secundaria,mujeres,aragon,2019,9.0,tercero
educacion secundaria,mujeres,galicia,2019,7.1,segundo
educacion universitaria,mujeres,asturias,2019,31.2,primero
educacion secundaria,mujeres,cataluña,2019,7.5,cuarto
educacion universitaria,mujeres,ceuta,2019,20.1,primero
educacion secundaria,mujeres,cataluña,2019,7.3,tercero
educacion secundaria,mujeres,cataluña,2019,7.2,segundo
educacion secundaria,mujeres,cataluña,2019,7.4,primero
educacion universitaria,mujeres,ceuta,2019,21.4,segundo
educacion secundaria,hombres,canarias,2019,17.4,cuarto
educacion universitaria,hombres,pais vasco,2019,39.8,tercero
educacion secundaria,hombres,canarias,2019,16.0,tercero
educacion secundaria,hombres,canarias,2019,15.2,segundo
educacion secundaria,hombres,canarias,2019,15.7,primero
educacion secundaria,mujeres,andalucia,2019,8.5,primero
educacion secundaria,mujeres,andalucia,2019,8.2,segundo
educacion secundaria,mujeres,andalucia,2019,8.1,tercero
educacion secundaria,mujeres,andalucia,2019,8.1,cuarto
educacion universitaria,mujeres,canarias,2019,29.2,cuarto
educacion universitaria,mujeres,canarias,2019,28.5,tercero
educacion universitaria,mujeres,canarias,2019,27.2,segundo
educacion universitaria,hombres,pais vasco,2019,41.5,cuarto
sin estudios,hombres,asturias,2019,0.3,cuarto
educacion universitaria,mujeres,canarias,2019,27.5,primero
sin estudios,hombres,asturias,2019,0.2,tercero
educacion universitaria,mujeres,asturias,2019,31.0,segundo
educacion universitaria,mujeres,asturias,2019,31.8,tercero
educacion primaria,mujeres,melilla,2019,22.1,cuarto
educacion universitaria,hombres,pais vasco,2019,39.7,segundo
educacion primaria,mujeres,melilla,2019,23.8,tercero
educacion universitaria,mujeres,melilla,2019,27.0,primero
educacion secundaria,mujeres,aragon,2019,9.2,cuarto
educacion universitaria,mujeres,melilla,2019,25.5,tercero
sin estudios,hombres,asturias,2019,0.5,primero
sin estudios,hombres,asturias,2019,0.4,segundo
educacion universitaria,hombres,navarra,2019,35.1,cuarto
sin estudios,hombres,galicia,2019,0.7,segundo
sin estudios,hombres,galicia,2019,0.8,tercero
sin estudios,hombres,galicia,2019,0.7,cuarto
educacion secundaria,hombres,baleares,2019,15.5,cuarto
educacion secundaria,hombres,baleares,2019,16.0,tercero
educacion secundaria,mujeres,castilla la mancha,2019,8.2,cuarto
educacion secundaria,hombres,baleares,2019,15.9,segundo
educacion secundaria,hombres,baleares,2019,16.4,primero
educacion secundaria,mujeres,castilla la mancha,2019,8.1,tercero
educacion secundaria,mujeres,castilla la mancha,2019,7.7,segundo
educacion secundaria,mujeres,castilla la mancha,2019,7.8,primero
educacion primaria,mujeres,melilla,2019,26.8,primero
educacion secundaria,mujeres,region de murcia,2019,9.2,cuarto
educacion secundaria,mujeres,region de murcia,2019,9.4,tercero
educacion secundaria,mujeres,region de murcia,2019,9.1,segundo
educacion secundaria,mujeres,region de murcia,2019,8.6,primero
educacion universitaria,hombres,navarra,2019,36.7,tercero
educacion universitaria,hombres,navarra,2019,34.7,segundo
educacion universitaria,hombres,navarra,2019,34.1,primero
educacion universitaria,mujeres,melilla,2019,25.2,segundo
educacion primaria,mujeres,melilla,2019,26.8,segundo
educacion secundaria,mujeres,castilla y leon,2019,11.8,tercero
educacion secundaria,hombres,cataluña,2019,7.5,primero
educacion secundaria,hombres,la rioja,2019,7.4,segundo
educacion universitaria,hombres,cataluña,2019,32.1,cuarto
educacion universitaria,hombres,cataluña,2019,32.4,tercero
educacion universitaria,mujeres,region de murcia,2019,26.2,segundo
educacion secundaria,mujeres,pais vasco,2019,12.2,cuarto
educacion secundaria,mujeres,pais vasco,2019,11.7,tercero
educacion secundaria,mujeres,pais vasco,2019,11.9,segundo
educacion secundaria,mujeres,pais vasco,2019,11.8,primero
educacion universitaria,hombres,cataluña,2019,31.9,segundo
educacion universitaria,hombres,ceuta,2019,17.8,cuarto
educacion universitaria,hombres,cataluña,2019,32.8,primero
educacion universitaria,hombres,asturias,2019,33.3,primero
educacion secundaria,mujeres,la rioja,2019,14.8,cuarto
educacion secundaria,mujeres,la rioja,2019,13.9,tercero
educacion secundaria,mujeres,la rioja,2019,13.5,segundo
educacion secundaria,mujeres,la rioja,2019,13.2,primero
educacion secundaria,hombres,melilla,2019,17.3,primero
educacion secundaria,hombres,melilla,2019,18.0,segundo
educacion secundaria,hombres,melilla,2019,17.4,tercero
educacion universitaria,mujeres,region de murcia,2019,26.1,primero
educacion secundaria,hombres,melilla,2019,15.3,cuarto
educacion secundaria,mujeres,andalucia,2019,12.3,cuarto
educacion secundaria,mujeres,andalucia,2019,12.0,segundo
sin estudios,hombres,cataluña,2019,0.8,cuarto
educacion secundaria,mujeres,region de murcia,2019,12.4,cuarto
educacion secundaria,mujeres,region de murcia,2019,12.0,segundo
educacion secundaria,mujeres,region de murcia,2019,12.0,primero
educacion secundaria,mujeres,aragon,2019,13.5,primero
educacion secundaria,mujeres,aragon,2019,13.9,segundo
educacion secundaria,mujeres,aragon,2019,14.2,tercero
educacion secundaria,mujeres,aragon,2019,13.6,cuarto
educacion secundaria,mujeres,andalucia,2019,12.3,tercero
educacion secundaria,mujeres,navarra,2019,14.6,cuarto
educacion secundaria,mujeres,navarra,2019,13.6,segundo
educacion secundaria,mujeres,navarra,2019,12.6,primero
educacion universitaria,mujeres,extremadura,2019,22.8,primero
educacion universitaria,mujeres,extremadura,2019,23.3,segundo
educacion universitaria,mujeres,extremadura,2019,23.3,tercero
educacion universitaria,hombres,ceuta,2019,16.3,tercero
educacion universitaria,mujeres,extremadura,2019,23.0,cuarto
educacion secundaria,mujeres,andalucia,2019,12.1,primero
educacion secundaria,mujeres,navarra,2019,13.5,tercero
educacion universitaria,hombres,asturias,2019,33.5,segundo
educacion universitaria,hombres,asturias,2019,33.8,tercero
educacion universitaria,hombres,asturias,2019,34.0,cuarto
educacion universitaria,hombres,valencia,2019,27.9,cuarto
educacion universitaria,hombres,valencia,2019,27.8,tercero
educacion universitaria,hombres,valencia,2019,27.8,segundo
educacion universitaria,hombres,valencia,2019,27.1,primero
educacion universitaria,hombres,aragon,2019,30.3,tercero
educacion universitaria,hombres,aragon,2019,30.2,cuarto
educacion secundaria,hombres,la rioja,2019,12.0,primero
educacion secundaria,hombres,la rioja,2019,12.8,segundo
educacion secundaria,hombres,andalucia,2019,8.1,primero
educacion secundaria,hombres,la rioja,2019,12.3,tercero
educacion secundaria,hombres,aragon,2019,11.2,cuarto
educacion secundaria,hombres,aragon,2019,11.1,tercero
educacion secundaria,hombres,aragon,2019,11.3,segundo
educacion secundaria,hombres,aragon,2019,11.0,primero
educacion universitaria,mujeres,navarra,2019,37.7,tercero
educacion universitaria,mujeres,navarra,2019,37.9,segundo
educacion universitaria,mujeres,navarra,2019,37.7,primero
educacion secundaria,hombres,asturias,2019,6.6,cuarto
educacion secundaria,hombres,la rioja,2019,13.1,cuarto
educacion secundaria,hombres,andalucia,2019,8.1,segundo
educacion secundaria,hombres,andalucia,2019,7.8,tercero
educacion secundaria,hombres,andalucia,2019,8.1,cuarto
educacion secundaria,mujeres,ceuta,2019,14.4,cuarto
educacion secundaria,mujeres,ceuta,2019,15.6,tercero
educacion secundaria,mujeres,ceuta,2019,12.8,segundo
educacion secundaria,mujeres,ceuta,2019,12.2,primero
educacion secundaria,mujeres,melilla,2019,11.3,cuarto
educacion secundaria,mujeres,melilla,2019,10.9,tercero
educacion secundaria,mujeres,melilla,2019,10.7,segundo
educacion secundaria,mujeres,melilla,2019,9.1,primero
educacion secundaria,hombres,ceuta,2019,19.2,primero
educacion secundaria,hombres,ceuta,2019,20.1,segundo
educacion secundaria,hombres,ceuta,2019,21.6,tercero
educacion secundaria,hombres,ceuta,2019,20.1,cuarto
educacion universitaria,mujeres,valencia,2019,29.8,primero
educacion universitaria,mujeres,navarra,2019,37.2,cuarto
educacion universitaria,mujeres,valencia,2019,30.3,segundo
educacion universitaria,mujeres,valencia,2019,30.5,tercero
educacion universitaria,mujeres,valencia,2019,30.4,cuarto
educacion universitaria,hombres,aragon,2019,29.3,primero
educacion universitaria,hombres,aragon,2019,29.8,segundo
sin estudios,hombres,cataluña,2019,0.8,tercero
educacion secundaria,hombres,asturias,2019,7.1,tercero
sin estudios,hombres,cataluña,2019,0.9,segundo
educacion universitaria,hombres,melilla,2019,24.6,primero
educacion secundaria,mujeres,cataluña,2019,12.9,cuarto
educacion secundaria,mujeres,cataluña,2019,13.0,tercero
educacion secundaria,mujeres,cataluña,2019,13.2,segundo
educacion secundaria,mujeres,cataluña,2019,12.7,primero
educacion secundaria,mujeres,canarias,2019,15.6,primero
educacion secundaria,mujeres,valencia,2019,13.2,cuarto
educacion secundaria,mujeres,valencia,2019,12.2,tercero
educacion secundaria,mujeres,valencia,2019,12.4,segundo
sin estudios,hombres,baleares,2019,1.4,segundo
educacion secundaria,mujeres,valencia,2019,12.1,primero
educacion universitaria,hombres,canarias,2019,26.9,primero
educacion universitaria,hombres,canarias,2019,26.5,segundo
educacion universitaria,hombres,canarias,2019,26.9,tercero
educacion universitaria,hombres,canarias,2019,26.5,cuarto
sin estudios,hombres,baleares,2019,1.0,primero
educacion secundaria,mujeres,canarias,2019,16.0,segundo
educacion secundaria,mujeres,canarias,2019,16.5,tercero
educacion secundaria,mujeres,canarias,2019,17.4,cuarto
educacion universitaria,mujeres,madrid,2019,38.7,primero
sin estudios,hombres,valencia,2019,0.9,cuarto
sin estudios,hombres,baleares,2019,1.5,tercero
educacion secundaria,mujeres,cantabria,2019,13.5,tercero
educacion universitaria,mujeres,madrid,2019,39.5,tercero
educacion universitaria,mujeres,madrid,2019,39.2,segundo
educacion secundaria,mujeres,castilla y leon,2019,11.7,cuarto
educacion universitaria,mujeres,madrid,2019,38.9,cuarto
educacion universitaria,hombres,cantabria,2019,30.3,primero
educacion universitaria,hombres,cantabria,2019,31.4,segundo
educacion universitaria,hombres,cantabria,2019,31.5,tercero
educacion secundaria,mujeres,castilla y leon,2019,11.7,primero
educacion secundaria,mujeres,cantabria,2019,13.4,cuarto
educacion secundaria,mujeres,cantabria,2019,13.4,primero
educacion universitaria,hombres,cantabria,2019,32.4,cuarto
sin estudios,hombres,baleares,2019,1.0,cuarto
educacion secundaria,mujeres,castilla la mancha,2019,11.7,cuarto
educacion universitaria,hombres,castilla y leon,2019,27.0,cuarto
educacion universitaria,hombres,castilla y leon,2019,27.2,tercero
educacion secundaria,mujeres,castilla la mancha,2019,11.4,tercero
educacion secundaria,mujeres,castilla la mancha,2019,12.2,segundo
educacion secundaria,mujeres,castilla la mancha,2019,12.2,primero
educacion secundaria,mujeres,cantabria,2019,14.7,segundo
educacion universitaria,hombres,castilla y leon,2019,26.6,segundo
educacion universitaria,hombres,castilla y leon,2019,26.4,primero
educacion universitaria,mujeres,galicia,2019,28.2,primero
educacion universitaria,mujeres,region de murcia,2019,28.1,cuarto
educacion universitaria,hombres,baleares,2019,23.6,primero
educacion universitaria,hombres,baleares,2019,23.5,segundo
educacion universitaria,hombres,baleares,2019,24.3,tercero
educacion universitaria,hombres,baleares,2019,25.3,cuarto
educacion secundaria,mujeres,asturias,2019,13.6,primero
educacion secundaria,mujeres,asturias,2019,13.6,segundo
educacion secundaria,mujeres,asturias,2019,14.0,tercero
educacion universitaria,hombres,ceuta,2019,17.9,primero
educacion secundaria,mujeres,asturias,2019,12.7,cuarto
educacion universitaria,hombres,ceuta,2019,17.9,segundo
educacion secundaria,mujeres,madrid,2019,19.5,cuarto
educacion secundaria,mujeres,madrid,2019,19.2,tercero
educacion secundaria,mujeres,madrid,2019,18.4,segundo
educacion secundaria,mujeres,madrid,2019,18.4,primero
educacion universitaria,hombres,melilla,2019,22.2,cuarto
educacion universitaria,hombres,melilla,2019,21.9,tercero
educacion universitaria,hombres,melilla,2019,24.9,segundo
educacion universitaria,mujeres,region de murcia,2019,27.0,tercero
educacion secundaria,mujeres,galicia,2019,11.5,primero
educacion secundaria,mujeres,galicia,2019,11.6,segundo
educacion secundaria,mujeres,galicia,2019,12.1,tercero
educacion universitaria,mujeres,galicia,2019,28.2,segundo
educacion secundaria,mujeres,extremadura,2019,9.4,cuarto
educacion secundaria,mujeres,extremadura,2019,9.8,tercero
educacion secundaria,mujeres,extremadura,2019,10.9,segundo
educacion universitaria,mujeres,galicia,2019,28.5,tercero
educacion universitaria,mujeres,galicia,2019,29.4,cuarto
educacion secundaria,mujeres,extremadura,2019,11.0,primero
educacion secundaria,mujeres,baleares,2019,16.9,primero
educacion secundaria,mujeres,baleares,2019,16.2,segundo
educacion secundaria,mujeres,baleares,2019,16.2,tercero
educacion secundaria,mujeres,baleares,2019,17.1,cuarto
sin estudios,hombres,valencia,2019,0.7,tercero
sin estudios,hombres,valencia,2019,0.9,segundo
sin estudios,hombres,valencia,2019,1.0,primero
educacion universitaria,hombres,castilla la mancha,2019,22.3,cuarto
educacion universitaria,hombres,castilla la mancha,2019,21.7,tercero
educacion universitaria,hombres,castilla la mancha,2019,21.6,segundo
educacion universitaria,hombres,castilla la mancha,2019,21.7,primero
educacion secundaria,mujeres,galicia,2019,12.1,cuarto
sin estudios,hombres,cataluña,2019,0.9,primero
educacion secundaria,hombres,pais vasco,2019,12.0,primero
educacion secundaria,hombres,pais vasco,2019,11.6,segundo
educacion secundaria,hombres,pais vasco,2019,12.2,tercero
educacion secundaria,mujeres,la rioja,2019,8.9,primero
educacion secundaria,mujeres,la rioja,2019,8.6,segundo
educacion secundaria,mujeres,la rioja,2019,9.6,tercero
educacion secundaria,hombres,valencia,2019,14.5,primero
educacion secundaria,hombres,valencia,2019,14.6,segundo
educacion secundaria,hombres,valencia,2019,13.9,tercero
educacion secundaria,hombres,valencia,2019,14.1,cuarto
educacion universitaria,mujeres,la rioja,2019,31.5,tercero
educacion universitaria,mujeres,la rioja,2019,32.3,cuarto
educacion universitaria,mujeres,la rioja,2019,31.9,segundo
educacion secundaria,mujeres,la rioja,2019,9.6,cuarto
educacion universitaria,hombres,galicia,2019,28.1,cuarto
educacion universitaria,hombres,galicia,2019,27.1,tercero
educacion universitaria,hombres,galicia,2019,27.1,segundo
educacion universitaria,hombres,galicia,2019,26.4,primero
educacion secundaria,hombres,madrid,2019,5.3,cuarto
educacion secundaria,hombres,madrid,2019,5.1,tercero
educacion secundaria,hombres,madrid,2019,5.2,segundo
