Nivel de formación alcanzado	Sexo	Comunidades y Ciudades Autónomas	Periodo	Total
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	02 Aragón	2014T4	8,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	02 Aragón	2014T3	8,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	02 Aragón	2014T2	9,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	02 Aragón	2014T1	8,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2023T3	10,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2023T2	10,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2023T1	10,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2022T4	10,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2022T3	9,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2022T2	9,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2022T1	8,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2021T4	9,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2021T3	10,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2021T2	9,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2021T1	10,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2020T4	9,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2020T3	8,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2020T2	8,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2020T1	7,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2019T4	6,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2019T3	7,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2019T2	7,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2019T1	7,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2018T4	8,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2018T3	7,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2018T2	8,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2018T1	8,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2017T4	7,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2017T3	8,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2017T2	7,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2017T1	7,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2016T4	7,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2016T3	7,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2016T2	7,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2016T1	7,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2015T4	7,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2015T3	7,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2015T2	7,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2015T1	8,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2014T4	7,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2014T3	7,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2014T2	7,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	03 Asturias, Principado de	2014T1	6,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2023T3	10,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2023T2	9,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2023T1	10,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2022T4	9,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2022T3	10,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2022T2	9,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2022T1	10,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2021T4	11,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2021T3	11,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2021T2	10,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2021T1	11,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2020T4	10,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2020T3	9,3
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2020T2	8,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2020T1	9,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2019T4	9,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2019T3	8,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2019T2	9,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2019T1	9,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2018T4	9,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2018T3	9,1
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2018T2	9,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2018T1	7,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2017T4	7,6
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2017T3	7,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2017T2	7,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2017T1	8,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2016T4	8,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2016T3	8,5
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2016T2	8,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2016T1	10,0
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2015T4	9,2
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2015T3	7,8
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2015T2	7,7
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2015T1	7,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2014T4	7,4
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2014T3	6,9
Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Hombres	04 Balears, Illes	2014T2	6,6
