año,trimestre,origen_denuncia,provincia,comunidad,total_denuncias
2022,cuarto,policia_victima,salamanca,castilla y leon,87
2022,cuarto,policia_familiar,salamanca,castilla y leon,0
2022,cuarto,intervencion_policial_directa,salamanca,castilla y leon,12
2022,cuarto,parte_lesiones,salamanca,castilla y leon,4
2022,cuarto,asistencia_terceros,salamanca,castilla y leon,0
2023,primero,victima,salamanca,castilla y leon,0
2023,primero,familiar,salamanca,castilla y leon,0
2023,primero,policia_victima,salamanca,castilla y leon,101
2023,primero,policia_familiar,salamanca,castilla y leon,0
2023,primero,intervencion_policial_directa,salamanca,castilla y leon,43
2023,primero,parte_lesiones,salamanca,castilla y leon,8
2023,primero,asistencia_terceros,salamanca,castilla y leon,0
2023,segundo,victima,salamanca,castilla y leon,0
2023,segundo,familiar,salamanca,castilla y leon,0
2023,segundo,policia_victima,salamanca,castilla y leon,106
2023,segundo,policia_familiar,salamanca,castilla y leon,0
2023,segundo,intervencion_policial_directa,salamanca,castilla y leon,33
2023,segundo,parte_lesiones,salamanca,castilla y leon,12
2023,segundo,asistencia_terceros,salamanca,castilla y leon,1
2009,primero,victima,segovia,castilla y leon,3
2009,primero,familiar,segovia,castilla y leon,0
2009,primero,policia_victima,segovia,castilla y leon,47
2009,primero,policia_familiar,segovia,castilla y leon,0
2009,primero,intervencion_policial_directa,segovia,castilla y leon,11
2009,primero,parte_lesiones,segovia,castilla y leon,3
2009,primero,asistencia_terceros,segovia,castilla y leon,0
2009,segundo,victima,segovia,castilla y leon,2
2009,segundo,familiar,segovia,castilla y leon,0
2009,segundo,policia_victima,segovia,castilla y leon,58
2009,segundo,policia_familiar,segovia,castilla y leon,0
2009,segundo,intervencion_policial_directa,segovia,castilla y leon,6
2009,segundo,parte_lesiones,segovia,castilla y leon,6
2009,segundo,asistencia_terceros,segovia,castilla y leon,0
2009,tercero,victima,segovia,castilla y leon,6
2009,tercero,familiar,segovia,castilla y leon,0
2009,tercero,policia_victima,segovia,castilla y leon,50
2009,tercero,policia_familiar,segovia,castilla y leon,0
2009,tercero,intervencion_policial_directa,segovia,castilla y leon,15
2009,tercero,parte_lesiones,segovia,castilla y leon,6
2009,tercero,asistencia_terceros,segovia,castilla y leon,0
2009,cuarto,victima,segovia,castilla y leon,13
2009,cuarto,familiar,segovia,castilla y leon,0
2009,cuarto,policia_victima,segovia,castilla y leon,7
2009,cuarto,policia_familiar,segovia,castilla y leon,0
2009,cuarto,intervencion_policial_directa,segovia,castilla y leon,34
2009,cuarto,parte_lesiones,segovia,castilla y leon,6
2009,cuarto,asistencia_terceros,segovia,castilla y leon,0
2010,primero,victima,segovia,castilla y leon,1
2010,primero,familiar,segovia,castilla y leon,0
2010,primero,policia_victima,segovia,castilla y leon,9
2010,primero,policia_familiar,segovia,castilla y leon,1
2010,primero,intervencion_policial_directa,segovia,castilla y leon,27
2010,primero,parte_lesiones,segovia,castilla y leon,7
2010,primero,asistencia_terceros,segovia,castilla y leon,0
2010,segundo,victima,segovia,castilla y leon,0
2010,segundo,familiar,segovia,castilla y leon,0
2010,segundo,policia_victima,segovia,castilla y leon,46
2010,segundo,policia_familiar,segovia,castilla y leon,0
2010,segundo,intervencion_policial_directa,segovia,castilla y leon,4
2010,segundo,parte_lesiones,segovia,castilla y leon,7
2010,segundo,asistencia_terceros,segovia,castilla y leon,0
2010,tercero,victima,segovia,castilla y leon,8
2010,tercero,familiar,segovia,castilla y leon,0
2010,tercero,policia_victima,segovia,castilla y leon,53
2010,tercero,policia_familiar,segovia,castilla y leon,0
2010,tercero,intervencion_policial_directa,segovia,castilla y leon,13
2010,tercero,parte_lesiones,segovia,castilla y leon,2
2010,tercero,asistencia_terceros,segovia,castilla y leon,0
2010,cuarto,victima,segovia,castilla y leon,30
2010,cuarto,familiar,segovia,castilla y leon,0
2010,cuarto,policia_victima,segovia,castilla y leon,14
2010,cuarto,policia_familiar,segovia,castilla y leon,0
2010,cuarto,intervencion_policial_directa,segovia,castilla y leon,0
2010,cuarto,parte_lesiones,segovia,castilla y leon,9
2010,cuarto,asistencia_terceros,segovia,castilla y leon,0
2011,primero,victima,segovia,castilla y leon,30
2011,primero,familiar,segovia,castilla y leon,0
2011,primero,policia_victima,segovia,castilla y leon,7
2011,primero,policia_familiar,segovia,castilla y leon,0
2011,primero,intervencion_policial_directa,segovia,castilla y leon,9
2011,primero,parte_lesiones,segovia,castilla y leon,0
2011,primero,asistencia_terceros,segovia,castilla y leon,0
2011,segundo,victima,segovia,castilla y leon,13
2011,segundo,familiar,segovia,castilla y leon,0
2011,segundo,policia_victima,segovia,castilla y leon,35
2011,segundo,policia_familiar,segovia,castilla y leon,0
2011,segundo,intervencion_policial_directa,segovia,castilla y leon,1
2011,segundo,parte_lesiones,segovia,castilla y leon,0
2011,segundo,asistencia_terceros,segovia,castilla y leon,0
2011,tercero,victima,segovia,castilla y leon,11
2011,tercero,familiar,segovia,castilla y leon,0
2011,tercero,policia_victima,segovia,castilla y leon,50
2011,tercero,policia_familiar,segovia,castilla y leon,0
2011,tercero,intervencion_policial_directa,segovia,castilla y leon,0
2011,tercero,parte_lesiones,segovia,castilla y leon,5
2011,tercero,asistencia_terceros,segovia,castilla y leon,0
2011,cuarto,victima,segovia,castilla y leon,30
2011,cuarto,familiar,segovia,castilla y leon,0
2011,cuarto,policia_victima,segovia,castilla y leon,7
2011,cuarto,policia_familiar,segovia,castilla y leon,0
2011,cuarto,intervencion_policial_directa,segovia,castilla y leon,11
2011,cuarto,parte_lesiones,segovia,castilla y leon,0
2011,cuarto,asistencia_terceros,segovia,castilla y leon,0
2012,primero,victima,segovia,castilla y leon,0
2012,primero,familiar,segovia,castilla y leon,0
2012,primero,policia_victima,segovia,castilla y leon,66
2012,primero,policia_familiar,segovia,castilla y leon,0
2012,primero,intervencion_policial_directa,segovia,castilla y leon,0
2012,primero,parte_lesiones,segovia,castilla y leon,0
2012,primero,asistencia_terceros,segovia,castilla y leon,0
2012,segundo,victima,segovia,castilla y leon,1
2012,segundo,familiar,segovia,castilla y leon,2
2012,segundo,policia_victima,segovia,castilla y leon,50
2012,segundo,policia_familiar,segovia,castilla y leon,0
2012,segundo,intervencion_policial_directa,segovia,castilla y leon,0
2012,segundo,parte_lesiones,segovia,castilla y leon,1
2012,segundo,asistencia_terceros,segovia,castilla y leon,0
2012,tercero,victima,segovia,castilla y leon,0
2012,tercero,familiar,segovia,castilla y leon,0
2012,tercero,policia_victima,segovia,castilla y leon,49
2012,tercero,policia_familiar,segovia,castilla y leon,0
2012,tercero,intervencion_policial_directa,segovia,castilla y leon,0
2012,tercero,parte_lesiones,segovia,castilla y leon,4
2012,tercero,asistencia_terceros,segovia,castilla y leon,0
2012,cuarto,victima,segovia,castilla y leon,0
2012,cuarto,familiar,segovia,castilla y leon,0
2012,cuarto,policia_victima,segovia,castilla y leon,53
2012,cuarto,policia_familiar,segovia,castilla y leon,0
2012,cuarto,intervencion_policial_directa,segovia,castilla y leon,20
2012,cuarto,parte_lesiones,segovia,castilla y leon,0
2012,cuarto,asistencia_terceros,segovia,castilla y leon,0
2013,primero,victima,segovia,castilla y leon,16
2013,primero,familiar,segovia,castilla y leon,0
2013,primero,policia_victima,segovia,castilla y leon,2
2013,primero,policia_familiar,segovia,castilla y leon,2
2013,primero,intervencion_policial_directa,segovia,castilla y leon,31
2013,primero,parte_lesiones,segovia,castilla y leon,0
2013,primero,asistencia_terceros,segovia,castilla y leon,0
2013,segundo,victima,segovia,castilla y leon,0
2013,segundo,familiar,segovia,castilla y leon,0
2013,segundo,policia_victima,segovia,castilla y leon,35
2013,segundo,policia_familiar,segovia,castilla y leon,0
2013,segundo,intervencion_policial_directa,segovia,castilla y leon,2
2013,segundo,parte_lesiones,segovia,castilla y leon,0
2013,segundo,asistencia_terceros,segovia,castilla y leon,0
2013,tercero,victima,segovia,castilla y leon,0
2013,tercero,familiar,segovia,castilla y leon,0
2013,tercero,policia_victima,segovia,castilla y leon,57
2013,tercero,policia_familiar,segovia,castilla y leon,0
2013,tercero,intervencion_policial_directa,segovia,castilla y leon,10
2013,tercero,parte_lesiones,segovia,castilla y leon,10
2013,tercero,asistencia_terceros,segovia,castilla y leon,0
2013,cuarto,victima,segovia,castilla y leon,0
2013,cuarto,familiar,segovia,castilla y leon,0
2013,cuarto,policia_victima,segovia,castilla y leon,31
2013,cuarto,policia_familiar,segovia,castilla y leon,0
2013,cuarto,intervencion_policial_directa,segovia,castilla y leon,20
2013,cuarto,parte_lesiones,segovia,castilla y leon,0
2013,cuarto,asistencia_terceros,segovia,castilla y leon,0
2014,primero,victima,segovia,castilla y leon,0
2014,primero,familiar,segovia,castilla y leon,0
2014,primero,policia_victima,segovia,castilla y leon,30
2014,primero,policia_familiar,segovia,castilla y leon,0
2014,primero,intervencion_policial_directa,segovia,castilla y leon,17
2014,primero,parte_lesiones,segovia,castilla y leon,0
2014,primero,asistencia_terceros,segovia,castilla y leon,0
2014,segundo,victima,segovia,castilla y leon,30
2014,segundo,familiar,segovia,castilla y leon,0
2014,segundo,policia_victima,segovia,castilla y leon,5
2014,segundo,policia_familiar,segovia,castilla y leon,43
2014,segundo,intervencion_policial_directa,segovia,castilla y leon,2
2014,segundo,parte_lesiones,segovia,castilla y leon,0
2014,segundo,asistencia_terceros,segovia,castilla y leon,0
2014,tercero,victima,segovia,castilla y leon,0
2014,tercero,familiar,segovia,castilla y leon,0
2014,tercero,policia_victima,segovia,castilla y leon,29
2014,tercero,policia_familiar,segovia,castilla y leon,0
2014,tercero,intervencion_policial_directa,segovia,castilla y leon,17
2014,tercero,parte_lesiones,segovia,castilla y leon,0
2014,tercero,asistencia_terceros,segovia,castilla y leon,0
2014,cuarto,victima,segovia,castilla y leon,10
2014,cuarto,familiar,segovia,castilla y leon,0
2014,cuarto,policia_victima,segovia,castilla y leon,23
2014,cuarto,policia_familiar,segovia,castilla y leon,0
2014,cuarto,intervencion_policial_directa,segovia,castilla y leon,0
2014,cuarto,parte_lesiones,segovia,castilla y leon,10
2014,cuarto,asistencia_terceros,segovia,castilla y leon,0
2015,primero,victima,segovia,castilla y leon,0
2015,primero,familiar,segovia,castilla y leon,0
2015,primero,policia_victima,segovia,castilla y leon,36
2015,primero,policia_familiar,segovia,castilla y leon,0
2015,primero,intervencion_policial_directa,segovia,castilla y leon,11
2015,primero,parte_lesiones,segovia,castilla y leon,0
2015,primero,asistencia_terceros,segovia,castilla y leon,0
2015,segundo,victima,segovia,castilla y leon,0
2015,segundo,familiar,segovia,castilla y leon,0
2015,segundo,policia_victima,segovia,castilla y leon,24
2015,segundo,policia_familiar,segovia,castilla y leon,40
2015,segundo,intervencion_policial_directa,segovia,castilla y leon,0
2015,segundo,parte_lesiones,segovia,castilla y leon,0
2015,segundo,asistencia_terceros,segovia,castilla y leon,0
2015,tercero,victima,segovia,castilla y leon,0
2015,tercero,familiar,segovia,castilla y leon,0
2015,tercero,policia_victima,segovia,castilla y leon,53
2015,tercero,policia_familiar,segovia,castilla y leon,10
2015,tercero,intervencion_policial_directa,segovia,castilla y leon,0
2015,tercero,parte_lesiones,segovia,castilla y leon,0
2015,tercero,asistencia_terceros,segovia,castilla y leon,0
2015,cuarto,victima,segovia,castilla y leon,20
2015,cuarto,familiar,segovia,castilla y leon,0
2015,cuarto,policia_victima,segovia,castilla y leon,30
2015,cuarto,policia_familiar,segovia,castilla y leon,0
2015,cuarto,intervencion_policial_directa,segovia,castilla y leon,0
2015,cuarto,parte_lesiones,segovia,castilla y leon,0
2015,cuarto,asistencia_terceros,segovia,castilla y leon,0
2016,primero,victima,segovia,castilla y leon,0
2016,primero,familiar,segovia,castilla y leon,0
2016,primero,policia_victima,segovia,castilla y leon,29
2016,primero,policia_familiar,segovia,castilla y leon,0
2016,primero,intervencion_policial_directa,segovia,castilla y leon,13
2016,primero,parte_lesiones,segovia,castilla y leon,0
2016,primero,asistencia_terceros,segovia,castilla y leon,0
2016,segundo,victima,segovia,castilla y leon,20
2016,segundo,familiar,segovia,castilla y leon,0
2016,segundo,policia_victima,segovia,castilla y leon,35
2016,segundo,policia_familiar,segovia,castilla y leon,0
2016,segundo,intervencion_policial_directa,segovia,castilla y leon,0
2016,segundo,parte_lesiones,segovia,castilla y leon,0
2016,segundo,asistencia_terceros,segovia,castilla y leon,0
2016,tercero,victima,segovia,castilla y leon,0
2016,tercero,familiar,segovia,castilla y leon,0
2016,tercero,policia_victima,segovia,castilla y leon,63
2016,tercero,policia_familiar,segovia,castilla y leon,0
2016,tercero,intervencion_policial_directa,segovia,castilla y leon,2
2016,tercero,parte_lesiones,segovia,castilla y leon,4
2016,tercero,asistencia_terceros,segovia,castilla y leon,0
2016,cuarto,victima,segovia,castilla y leon,0
2016,cuarto,familiar,segovia,castilla y leon,0
2016,cuarto,policia_victima,segovia,castilla y leon,66
2016,cuarto,policia_familiar,segovia,castilla y leon,0
2016,cuarto,intervencion_policial_directa,segovia,castilla y leon,27
2016,cuarto,parte_lesiones,segovia,castilla y leon,0
2016,cuarto,asistencia_terceros,segovia,castilla y leon,0
2017,primero,victima,segovia,castilla y leon,0
2017,primero,familiar,segovia,castilla y leon,0
2017,primero,policia_victima,segovia,castilla y leon,10
2017,primero,policia_familiar,segovia,castilla y leon,0
2017,primero,intervencion_policial_directa,segovia,castilla y leon,89
2017,primero,parte_lesiones,segovia,castilla y leon,1
2017,primero,asistencia_terceros,segovia,castilla y leon,0
2017,segundo,victima,segovia,castilla y leon,0
2017,segundo,familiar,segovia,castilla y leon,0
2017,segundo,policia_victima,segovia,castilla y leon,75
2017,segundo,policia_familiar,segovia,castilla y leon,1
2017,segundo,intervencion_policial_directa,segovia,castilla y leon,0
2017,segundo,parte_lesiones,segovia,castilla y leon,0
2017,segundo,asistencia_terceros,segovia,castilla y leon,0
2017,tercero,victima,segovia,castilla y leon,0
2017,tercero,familiar,segovia,castilla y leon,0
2017,tercero,policia_victima,segovia,castilla y leon,65
2017,tercero,policia_familiar,segovia,castilla y leon,0
2017,tercero,intervencion_policial_directa,segovia,castilla y leon,0
2017,tercero,parte_lesiones,segovia,castilla y leon,20
2017,tercero,asistencia_terceros,segovia,castilla y leon,0
2017,cuarto,victima,segovia,castilla y leon,56
2017,cuarto,familiar,segovia,castilla y leon,0
2017,cuarto,policia_victima,segovia,castilla y leon,7
2017,cuarto,policia_familiar,segovia,castilla y leon,6
2017,cuarto,intervencion_policial_directa,segovia,castilla y leon,0
2017,cuarto,parte_lesiones,segovia,castilla y leon,0
2017,cuarto,asistencia_terceros,segovia,castilla y leon,0
2018,primero,victima,segovia,castilla y leon,0
2018,primero,familiar,segovia,castilla y leon,0
2018,primero,policia_victima,segovia,castilla y leon,6
2018,primero,policia_familiar,segovia,castilla y leon,0
2018,primero,intervencion_policial_directa,segovia,castilla y leon,64
2018,primero,parte_lesiones,segovia,castilla y leon,0
2018,primero,asistencia_terceros,segovia,castilla y leon,2
2018,segundo,victima,segovia,castilla y leon,0
2018,segundo,familiar,segovia,castilla y leon,0
2018,segundo,policia_victima,segovia,castilla y leon,28
2018,segundo,policia_familiar,segovia,castilla y leon,0
2018,segundo,intervencion_policial_directa,segovia,castilla y leon,66
2018,segundo,parte_lesiones,segovia,castilla y leon,10
2018,segundo,asistencia_terceros,segovia,castilla y leon,0
2018,tercero,victima,segovia,castilla y leon,1
2018,tercero,familiar,segovia,castilla y leon,0
2018,tercero,policia_victima,segovia,castilla y leon,71
2018,tercero,policia_familiar,segovia,castilla y leon,0
